gen,social_strat,N,mean_move,mean_assoc,mean_intake,prop_infec,repl,cost,regen,local,infect_percent,prop,gen_bin,gen_abs
3250,agent avoiding,390,81.7794871794872,68.5128205128205,3.76766655022959,0.338461538461539,1,0.25,50,1,0,0.78,3200,200
3250,handler tracking,82,65.9878048780488,227.280487804878,7.0741704723829,0.548780487804878,1,0.25,50,1,0,0.164,3200,200
3250,non-handler tracking,28,55.25,578.428571428572,9.17957109230754,0.107142857142857,1,0.25,50,1,0,0.056,3200,200
3255,agent avoiding,386,80.3860103626943,82.5336787564767,4.03985997722961,0.329015544041451,1,0.25,50,1,0,0.772,3200,200
3255,non-handler tracking,22,38.3181818181818,1146.95454545455,12.5919086848259,0,1,0.25,50,1,0,0.044,3200,200
3255,handler tracking,89,64.7752808988764,269.820224719101,7.28189857656874,0.662921348314607,1,0.25,50,1,0,0.178,3200,200
3255,agent tracking,3,28.6666666666667,1200.33333333333,14.6676661173503,0.333333333333333,1,0.25,50,1,0,0.006,3200,200
3260,handler tracking,83,60.6144578313253,294.21686746988,8.07328883810558,0.313253012048193,1,0.25,50,1,0,0.166,3200,200
3260,agent avoiding,401,82.3142144638404,70.715710723192,3.63192259145267,0.261845386533666,1,0.25,50,1,0,0.802,3200,200
3260,agent tracking,8,28.875,1242.5,14.3759995102882,0,1,0.25,50,1,0,0.016,3200,200
3260,non-handler tracking,8,15.5,1240,17.0009994506836,0,1,0.25,50,1,0,0.016,3200,200
3265,agent avoiding,391,82.7544757033248,59.5652173913044,3.55854466122955,0.396419437340153,1,0.25,50,1,0,0.782,3200,200
3265,agent tracking,20,26.75,1161.05,14.7509994506836,0.5,1,0.25,50,1,0,0.04,3200,200
3265,handler tracking,81,58.8888888888889,475.160493827161,8.37137006542122,0.753086419753086,1,0.25,50,1,0,0.162,3200,200
3265,non-handler tracking,8,45.75,833.125,11.0009995938599,0,1,0.25,50,1,0,0.016,3200,200
3270,agent avoiding,356,83.1011235955056,70.0926966292135,3.50099990699863,0.230337078651685,1,0.25,50,1,0,0.712,3200,200
3270,handler tracking,92,67.3260869565217,333.576086956522,6.71839102668657,0.33695652173913,1,0.25,50,1,0,0.184,3200,200
3270,agent tracking,45,32.2,2449.17777777778,13.7343327972624,0.888888888888889,1,0.25,50,1,0,0.09,3200,200
3270,non-handler tracking,7,58.1428571428572,288,8.57242829459054,0.571428571428571,1,0.25,50,1,0,0.014,3200,200
3275,agent avoiding,393,82.5267175572519,67.8320610687023,3.61168691739037,0.292620865139949,1,0.25,50,1,0,0.786,3200,200
3275,agent tracking,35,23.6571428571429,1993.08571428571,15.4581423214504,0.8,1,0.25,50,1,0,0.07,3200,200
3275,handler tracking,68,68.6764705882353,278.411764705882,6.58923503519926,0.5,1,0.25,50,1,0,0.136,3200,200
3275,non-handler tracking,4,67.75,182.25,6.50099968910217,0.25,1,0.25,50,1,0,0.008,3200,200
3280,agent avoiding,401,81.5511221945137,65.281795511222,3.82144875679702,0.162094763092269,1,0.25,50,1,0,0.802,3200,200
3280,agent tracking,42,31.1428571428571,2324.92857142857,14.2867137625581,0.738095238095238,1,0.25,50,1,0,0.084,3200,200
3280,handler tracking,48,67.5625,222.333333333333,6.66766643286246,0.520833333333333,1,0.25,50,1,0,0.096,3200,200
3280,non-handler tracking,9,75.4444444444444,717.333333333333,5.11211092516573,0.222222222222222,1,0.25,50,1,0,0.018,3200,200
3285,agent avoiding,407,81.5503685503686,66.2972972972973,3.82163869818079,0.257985257985258,1,0.25,50,1,0,0.814,3200,200
3285,handler tracking,44,72.7045454545455,194.136363636364,5.5919088717677,0.363636363636364,1,0.25,50,1,0,0.088,3200,200
3285,non-handler tracking,14,86.5714285714286,152.857142857143,2.71528555552608,0.214285714285714,1,0.25,50,1,0,0.028,3200,200
3285,agent tracking,35,32,1249.77142857143,13.943856654253,0.857142857142857,1,0.25,50,1,0,0.07,3200,200
3290,agent avoiding,421,82.1068883610452,67.3064133016627,3.71121366821272,0.242280285035629,1,0.25,50,1,0,0.842,3200,200
3290,non-handler tracking,17,69.5882352941177,238,6.17747036025942,0.235294117647059,1,0.25,50,1,0,0.034,3200,200
3290,handler tracking,46,60.8260869565218,268.826086956522,7.97926060339365,0.521739130434783,1,0.25,50,1,0,0.092,3200,200
3290,agent tracking,16,59.5625,464.875,8.2509997415691,0.5,1,0.25,50,1,0,0.032,3200,200
3295,agent avoiding,421,81.2209026128266,64.8052256532067,3.8822350354081,0.263657957244656,1,0.25,50,1,0,0.842,3200,200
3295,handler tracking,42,69.2380952380952,351.309523809524,6.26290455737451,0.5,1,0.25,50,1,0,0.084,3200,200
3295,agent tracking,22,29.7272727272727,1105.5,14.273726773353,0.909090909090909,1,0.25,50,1,0,0.044,3200,200
3295,non-handler tracking,15,79.7333333333333,592.133333333333,4.13433320694603,0.8,1,0.25,50,1,0,0.03,3200,200
3300,agent avoiding,451,81.1130820399113,68.3281596452328,3.90343889955508,0.184035476718404,1,0.25,50,1,0,0.902,3300,300
3300,handler tracking,21,45.1428571428572,443.714285714286,11.2867138045175,0.476190476190476,1,0.25,50,1,0,0.042,3300,300
3300,agent tracking,17,33.5882352941177,1339.52941176471,13.8245289593949,0,1,0.25,50,1,0,0.034,3300,300
3300,non-handler tracking,11,72.0909090909091,1111.18181818182,5.72827252755153,0,1,0.25,50,1,0,0.022,3300,300
3305,agent avoiding,439,81.6082004555809,66.1457858769932,3.80510011812458,0.202733485193622,1,0.25,50,1,0,0.878,3300,300
3305,handler tracking,41,44.1463414634146,858.780487804878,11.2692922820172,0.609756097560976,1,0.25,50,1,0,0.082,3300,300
3305,agent tracking,13,24.1538461538462,1564.69230769231,15.6933071429913,1,1,0.25,50,1,0,0.026,3300,300
3305,non-handler tracking,7,28.2857142857143,1185,14.8581423078265,1,1,0.25,50,1,0,0.014,3300,300
3310,agent avoiding,441,81.7528344671202,68.0090702947846,3.76517222162554,0.310657596371882,1,0.25,50,1,0,0.882,3300,300
3310,handler tracking,33,55.969696969697,352.181818181818,9.09190872158135,0.757575757575758,1,0.25,50,1,0,0.066,3300,300
3310,non-handler tracking,12,49.0833333333333,1184.41666666667,10.6676662883838,0,1,0.25,50,1,0,0.024,3300,300
3310,agent tracking,14,32,1572.92857142857,14.0009994506836,0,1,0.25,50,1,0,0.028,3300,300
3315,agent avoiding,438,81.1986301369863,75.1278538812785,3.86857979009768,0.310502283105023,1,0.25,50,1,0,0.876,3300,300
3315,non-handler tracking,17,47.2352941176471,903.647058823529,10.7657055211432,0.705882352941177,1,0.25,50,1,0,0.034,3300,300
3315,handler tracking,37,66.3783783783784,249.648648648649,6.9739727015714,0.324324324324324,1,0.25,50,1,0,0.074,3300,300
3315,agent tracking,8,25,1364.5,15.3759995251894,0.875,1,0.25,50,1,0,0.016,3300,300
3320,agent avoiding,461,81.3817787418655,67.9739696312365,3.84047927676247,0.227765726681128,1,0.25,50,1,0,0.922,3300,300
3320,agent tracking,3,18.6666666666667,618.666666666667,16.6676661173503,0,1,0.25,50,1,0,0.006,3300,300
3320,handler tracking,27,53.1851851851852,717.111111111111,9.4824811008983,0.814814814814815,1,0.25,50,1,0,0.054,3300,300
3320,non-handler tracking,9,50.7777777777778,379.333333333333,10.112110728799,0.111111111111111,1,0.25,50,1,0,0.018,3300,300
3325,agent avoiding,448,81.2723214285714,66.2834821428571,3.8670713186236,0.274553571428571,1,0.25,50,1,0,0.896,3300,300
3325,handler tracking,38,68.7105263157895,191.894736842105,6.44836818939381,0.421052631578947,1,0.25,50,1,0,0.076,3300,300
3325,agent tracking,3,15,380,17.3343327840169,0,1,0.25,50,1,0,0.006,3300,300
3325,non-handler tracking,11,76,245.909090909091,4.81918168067932,0.181818181818182,1,0.25,50,1,0,0.022,3300,300
3330,agent avoiding,457,81.7614879649891,62.8030634573304,3.77124058361383,0.25382932166302,1,0.25,50,1,0,0.914,3300,300
3330,handler tracking,29,63.2413793103448,172.137931034483,7.62168938805478,0.448275862068966,1,0.25,50,1,0,0.058,3300,300
3330,non-handler tracking,14,58.3571428571429,308.571428571429,8.64385684750076,0.0714285714285714,1,0.25,50,1,0,0.028,3300,300
3335,agent avoiding,453,81.5894039735099,72.2229580573952,3.84647449148587,0.317880794701987,1,0.25,50,1,0,0.906,3300,300
3335,handler tracking,36,56.1111111111111,203.75,9.05655518375635,0.388888888888889,1,0.25,50,1,0,0.072,3300,300
3335,non-handler tracking,11,73.7272727272727,284.454545454545,5.4555452760436,0,1,0.25,50,1,0,0.022,3300,300
3340,agent avoiding,424,81.5518867924528,67.3537735849057,3.8217545982375,0.14622641509434,1,0.25,50,1,0,0.848,3300,300
3340,handler tracking,45,61.6444444444445,324.066666666667,7.86766637281204,0.466666666666667,1,0.25,50,1,0,0.09,3300,300
3340,non-handler tracking,29,69.0689655172414,424.448275862069,6.44927562872783,0.551724137931035,1,0.25,50,1,0,0.058,3300,300
3340,agent tracking,2,80.5,325.5,4.50099992752075,0.5,1,0.25,50,1,0,0.004,3300,300
3345,agent avoiding,432,82.7268518518519,68.2384259259259,3.59127767274078,0.280092592592593,1,0.25,50,1,0,0.864,3300,300
3345,handler tracking,48,59.1875,415.1875,8.37599964742064,0.625,1,0.25,50,1,0,0.096,3300,300
3345,non-handler tracking,20,37.7,576.4,12.6509994983673,0.05,1,0.25,50,1,0,0.04,3300,300
3350,agent avoiding,461,81.7570498915401,62.4034707158351,3.78841853750301,0.182212581344902,1,0.25,50,1,0,0.922,3300,300
3350,handler tracking,28,71.1785714285714,164.321428571429,6.03671404385906,0.428571428571429,1,0.25,50,1,0,0.056,3300,300
3350,non-handler tracking,10,77.8,235.9,4.50099982540123,0.4,1,0.25,50,1,0,0.02,3300,300
3350,agent tracking,1,44,149,12.0009994506836,0,1,0.25,50,1,0,0.002,3300,300
3355,agent avoiding,475,82.2063157894737,58.2926315789474,3.68731568537628,0.128421052631579,1,0.25,50,1,0,0.95,3300,300
3355,handler tracking,18,78.8333333333333,139.722222222222,4.38988875967657,0.222222222222222,1,0.25,50,1,0,0.036,3300,300
3355,non-handler tracking,7,60.4285714285714,168.428571428571,8.28671397850849,0,1,0.25,50,1,0,0.014,3300,300
3360,agent avoiding,477,81.0754716981132,62.314465408805,3.91923887330567,0.257861635220126,1,0.25,50,1,0,0.954,3300,300
3360,handler tracking,19,74.9473684210526,138.684210526316,5.31678927598497,0.578947368421053,1,0.25,50,1,0,0.038,3300,300
3360,non-handler tracking,4,100,310.25,0.00100000004749745,0,1,0.25,50,1,0,0.008,3300,300
3365,agent avoiding,466,81.2961373390558,72.7188841201717,3.885120048769,0.257510729613734,1,0.25,50,1,0,0.932,3300,300
3365,handler tracking,27,70.8148148148148,165.222222222222,6.03803681539958,0.481481481481482,1,0.25,50,1,0,0.054,3300,300
3365,non-handler tracking,7,46.8571428571429,215.142857142857,10.8581424440656,0,1,0.25,50,1,0,0.014,3300,300
3370,agent avoiding,460,81.3108695652174,61.0304347826087,3.86404335533988,0.128260869565217,1,0.25,50,1,0,0.92,3300,300
3370,handler tracking,35,68.2571428571429,158.285714285714,6.57242832598277,0.142857142857143,1,0.25,50,1,0,0.07,3300,300
3370,non-handler tracking,5,83.2,207.4,3.80099987050053,0,1,0.25,50,1,0,0.01,3300,300
3375,agent avoiding,407,82.0540540540541,70.6412776412777,3.72581561730776,0.184275184275184,1,0.25,50,1,0,0.814,3300,300
3375,non-handler tracking,16,76.0625,559.5,4.93849978950311,0.5625,1,0.25,50,1,0,0.032,3300,300
3375,handler tracking,69,68.8260869565217,213.898550724638,6.49375335352522,0.376811594202899,1,0.25,50,1,0,0.138,3300,300
3375,agent tracking,8,82.625,427.125,3.62599986270652,0,1,0.25,50,1,0,0.016,3300,300
3380,handler tracking,62,67.2096774193548,189.838709677419,6.74293521158923,0.467741935483871,1,0.25,50,1,0,0.124,3300,300
3380,agent avoiding,430,80.9139534883721,78.9279069767442,3.94983708036896,0.304651162790698,1,0.25,50,1,0,0.86,3300,300
3380,non-handler tracking,8,65.25,172.625,7.12599965669506,0.5,1,0.25,50,1,0,0.016,3300,300
3385,agent avoiding,429,81.8065268065268,66.1468531468532,3.75158263676412,0.223776223776224,1,0.25,50,1,0,0.858,3300,300
3385,handler tracking,68,70.2794117647059,123.514705882353,6.1333527113739,0.338235294117647,1,0.25,50,1,0,0.136,3300,300
3385,non-handler tracking,3,80,118.666666666667,4.00099979275061,0,1,0.25,50,1,0,0.006,3300,300
3390,agent avoiding,429,81.2261072261072,75.3892773892774,3.88211875999187,0.221445221445221,1,0.25,50,1,0,0.858,3300,300
3390,handler tracking,67,70.8507462686567,169.761194029851,6.00099978920024,0.283582089552239,1,0.25,50,1,0,0.134,3300,300
3390,non-handler tracking,4,72.5,207.75,5.50099968910217,0.5,1,0.25,50,1,0,0.008,3300,300
3395,agent avoiding,431,82.3712296983759,62.8816705336427,3.6692133536719,0.255220417633411,1,0.25,50,1,0,0.862,3300,300
3395,handler tracking,64,67.640625,148.109375,6.70412475923149,0.4375,1,0.25,50,1,0,0.128,3300,300
3395,non-handler tracking,5,76.2,208.2,5.00099984665867,0.6,1,0.25,50,1,0,0.01,3300,300
3400,agent avoiding,459,81.5773420479303,65.078431372549,3.86810227539208,0.167755991285403,1,0.25,50,1,0,0.918,3400,400
3400,handler tracking,38,62.3947368421053,183.184210526316,7.71152599247503,0.289473684210526,1,0.25,50,1,0,0.076,3400,400
3400,non-handler tracking,3,66.6666666666667,178,7.00099976857503,0,1,0.25,50,1,0,0.006,3400,400
3405,agent avoiding,464,82.4935344827586,60.2823275862069,3.63246540670812,0.135775862068966,1,0.25,50,1,0,0.928,3400,400
3405,handler tracking,34,71.6470588235294,142.676470588235,5.8833526886575,0.0882352941176471,1,0.25,50,1,0,0.068,3400,400
3405,non-handler tracking,2,77.5,130,4.50099974870682,0,1,0.25,50,1,0,0.004,3400,400
3410,agent avoiding,464,81.9310344827586,66.8405172413793,3.75746541328734,0.310344827586207,1,0.25,50,1,0,0.928,3400,400
3410,handler tracking,35,70.4,126,6.14385691458426,0.342857142857143,1,0.25,50,1,0,0.07,3400,400
3410,non-handler tracking,1,28,153,15.0009994506836,0,1,0.25,50,1,0,0.002,3400,400
3415,agent avoiding,454,81.8502202643172,68.4118942731278,3.75210120611607,0.226872246696035,1,0.25,50,1,0,0.908,3400,400
3415,handler tracking,42,59.8095238095238,298.833333333333,8.23909491769016,0.142857142857143,1,0.25,50,1,0,0.084,3400,400
3415,non-handler tracking,4,67.5,191,6.50099980831146,0.25,1,0.25,50,1,0,0.008,3400,400
3420,agent avoiding,458,81.2816593886463,73.6593886462882,3.86999550777311,0.283842794759825,1,0.25,50,1,0,0.916,3400,400
3420,handler tracking,38,59.3684210526316,374.026315789474,8.23784174989774,0.631578947368421,1,0.25,50,1,0,0.076,3400,400
3420,non-handler tracking,4,70,185,6.00099970723386,0,1,0.25,50,1,0,0.008,3400,400
3425,agent avoiding,466,81.5407725321889,61.2575107296137,3.82074237297201,0.218884120171674,1,0.25,50,1,0,0.932,3400,400
3425,handler tracking,33,65.4242424242424,218.121212121212,7.122211828528,0.333333333333333,1,0.25,50,1,0,0.066,3400,400
3425,non-handler tracking,1,85,286,3.00099992752075,0,1,0.25,50,1,0,0.002,3400,400
3430,agent avoiding,451,82.0665188470067,63.9113082039911,3.74157638902164,0.235033259423503,1,0.25,50,1,0,0.902,3400,400
3430,handler tracking,43,65.0697674418605,191.674418604651,7.14053457679747,0.348837209302326,1,0.25,50,1,0,0.086,3400,400
3430,non-handler tracking,6,80,229.833333333333,4.00099980483841,0.333333333333333,1,0.25,50,1,0,0.012,3400,400
3435,handler tracking,46,67.9347826086957,186.217391304348,6.54447801532123,0.282608695652174,1,0.25,50,1,0,0.092,3400,400
3435,agent avoiding,453,81.841059602649,69.7637969094923,3.78245684485158,0.158940397350993,1,0.25,50,1,0,0.906,3400,400
3435,non-handler tracking,1,90,116,2.00099992752075,0,1,0.25,50,1,0,0.002,3400,400
3440,agent avoiding,425,82.6023529411765,56.6188235294118,3.59158813257483,0.188235294117647,1,0.25,50,1,0,0.85,3400,400
3440,handler tracking,64,70.90625,135.25,6.11037476149795,0.28125,1,0.25,50,1,0,0.128,3400,400
3440,non-handler tracking,11,64,238.545454545455,7.54645427601116,0,1,0.25,50,1,0,0.022,3400,400
3445,handler tracking,49,60.3673469387755,246.795918367347,8.16426496951822,0.551020408163265,1,0.25,50,1,0,0.098,3400,400
3445,agent avoiding,435,82.4942528735632,61.5977011494253,3.61939069457839,0.213793103448276,1,0.25,50,1,0,0.87,3400,400
3445,non-handler tracking,14,35.7142857142857,827.714285714286,13.2867138385773,0,1,0.25,50,1,0,0.028,3400,400
3445,agent tracking,2,26,1072,15.0009994506836,0,1,0.25,50,1,0,0.004,3400,400
3450,handler tracking,66,61.4393939393939,193.287878787879,7.91009058491821,0.454545454545455,1,0.25,50,1,0,0.132,3400,400
3450,agent avoiding,423,82.210401891253,65.9550827423168,3.70785568069461,0.24113475177305,1,0.25,50,1,0,0.846,3400,400
3450,non-handler tracking,10,38.3,505.8,12.7009994983673,0.1,1,0.25,50,1,0,0.02,3400,400
3450,agent tracking,1,30,613,15.0009994506836,0,1,0.25,50,1,0,0.002,3400,400
3455,agent avoiding,412,83.118932038835,62.5582524271845,3.49614553301747,0.155339805825243,1,0.25,50,1,0,0.824,3400,400
3455,handler tracking,79,62.9746835443038,194.746835443038,7.69720223229202,0.227848101265823,1,0.25,50,1,0,0.158,3400,400
3455,agent tracking,9,26.1111111111111,788.666666666667,15.445443895128,1,1,0.25,50,1,0,0.018,3400,400
3460,agent avoiding,421,81.0950118764846,74.8788598574822,3.91548919365487,0.211401425178147,1,0.25,50,1,0,0.842,3400,400
3460,handler tracking,63,66.1428571428571,210.793650793651,7.01687276972059,0.253968253968254,1,0.25,50,1,0,0.126,3400,400
3460,agent tracking,11,54.0909090909091,459.909090909091,9.72827237772501,0.636363636363636,1,0.25,50,1,0,0.022,3400,400
3460,non-handler tracking,5,78,84.8,4.60099985599518,0,1,0.25,50,1,0,0.01,3400,400
3465,agent avoiding,419,82.2983293556086,65.5990453460621,3.67164428106944,0.229116945107399,1,0.25,50,1,0,0.838,3400,400
3465,handler tracking,66,60.1969696969697,248.393939393939,8.19796937208968,0.151515151515152,1,0.25,50,1,0,0.132,3400,400
3465,non-handler tracking,14,68.9285714285714,179.285714285714,6.42957121836454,0.142857142857143,1,0.25,50,1,0,0.028,3400,400
3465,agent tracking,1,90,117,2.00099992752075,0,1,0.25,50,1,0,0.002,3400,400
3470,agent avoiding,420,80.8261904761905,78.1690476190476,3.96290463816729,0.297619047619048,1,0.25,50,1,0,0.84,3400,400
3470,handler tracking,63,61.3015873015873,233.301587301587,7.98512668046723,0.523809523809524,1,0.25,50,1,0,0.126,3400,400
3470,non-handler tracking,13,78.3846153846154,185.923076923077,4.46253824631612,0.384615384615385,1,0.25,50,1,0,0.026,3400,400
3470,agent tracking,4,30.75,455,14.2509994506836,1,1,0.25,50,1,0,0.008,3400,400
3475,agent avoiding,448,81.8549107142857,67.1651785714286,3.77778559975663,0.178571428571429,1,0.25,50,1,0,0.896,3400,400
3475,handler tracking,48,70.5833333333333,137.104166666667,6.12599975528913,0.395833333333333,1,0.25,50,1,0,0.096,3400,400
3475,agent tracking,3,48.3333333333333,131,10.6676663160324,0,1,0.25,50,1,0,0.006,3400,400
3475,non-handler tracking,1,100,74,0.00100000004749745,0,1,0.25,50,1,0,0.002,3400,400
3480,agent avoiding,452,81.5597345132743,66.6902654867257,3.82400873145557,0.274336283185841,1,0.25,50,1,0,0.904,3400,400
3480,handler tracking,42,64.7857142857143,229.047619047619,7.26290451406523,0.452380952380952,1,0.25,50,1,0,0.084,3400,400
3480,agent tracking,3,44,279.333333333333,11.3343327840169,0,1,0.25,50,1,0,0.006,3400,400
3480,non-handler tracking,3,87,166.666666666667,2.667666618363,0,1,0.25,50,1,0,0.006,3400,400
3485,agent avoiding,449,81.445434298441,66.4097995545657,3.87182393194102,0.184855233853007,1,0.25,50,1,0,0.898,3400,400
3485,non-handler tracking,12,66.5833333333333,379.5,6.91766638598832,0.0833333333333333,1,0.25,50,1,0,0.024,3400,400
3485,handler tracking,39,69.5128205128205,155.128205128205,6.33433309645774,0.230769230769231,1,0.25,50,1,0,0.078,3400,400
3490,agent avoiding,441,81.8526077097506,70.233560090703,3.78558038539742,0.276643990929705,1,0.25,50,1,0,0.882,3400,400
3490,handler tracking,51,71.4901960784314,145.450980392157,5.96178408148333,0.411764705882353,1,0.25,50,1,0,0.102,3400,400
3490,non-handler tracking,8,86.875,353.875,2.75099992814648,0.125,1,0.25,50,1,0,0.016,3400,400
3495,agent avoiding,409,82.3056234718827,69.0635696821516,3.66848155575028,0.17359413202934,1,0.25,50,1,0,0.818,3400,400
3495,handler tracking,84,60.8452380952381,255.059523809524,8.08433302138361,0.273809523809524,1,0.25,50,1,0,0.168,3400,400
3495,non-handler tracking,7,70.7142857142857,234.857142857143,6.00099975424486,0.428571428571429,1,0.25,50,1,0,0.014,3400,400
3500,agent avoiding,419,81.4773269689738,65.7064439140812,3.86018842133346,0.200477326968974,1,0.25,50,1,0,0.838,3500,500
